ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
13638729;0;;;D0070;1
13728115;84;;;D0070;1
13588631;18;;;D0070;1
13529399;0;;;D0070;1
13632902;0;;;D0070;1
14010636;331;;;D0070;1
13474255;0;;;D0070;1
13541929;0;;;D0070;1
13677335;0;;;D0070;1
13541958;0;;;D0070;1
13587153;0;;;D0070;1
13522630;0;;;D0070;1
13677214;0;;;D0070;1
13510429;32;;;D0070;1
13673001;0;;;D0070;1
13673163;0;;;D0070;1
13673106;0;;;D0070;1
13716123;14;;;D0070;1
13748850;14;;;D0070;1
13976712;108;;;D0070;1
13748215;13;;;D0070;1
14057197;116;;;D0070;1
13638762;0;;;D0070;1
13474179;0;;;D0070;1
13632502;64;;;D0070;1
13474237;0;;;D0070;1
13489739;0;;;D0070;1
13648702;0;;;D0070;1
14043864;6;;;D0070;1
13976754;124;;;D0070;1
13587094;0;;;D0070;1
13748339;13;;;D0070;1
13631153;0;;;D0070;1
13466382;38;;;D0070;1
13638833;0;;;D0070;1
13716105;14;;;D0070;1
13638994;0;;;D0070;1
13721050;15;;;D0070;1
13672904;0;;;D0070;1
13638673;0;;;D0070;1
13727574;14;;;D0070;1
13572715;0;;;D0070;1
13748682;9;;;D0070;1
13690786;81;;;D0070;1
13628312;7;;;D0070;1
13489773;0;;;D0070;1
13571090;0;;;D0070;1
13976699;108;;;D0070;1
14062677;0;;;D0070;1
14095908;0;;;D0070;1
13638805;0;;;D0070;1
13522839;0;;;D0070;1
13677309;0;;;D0070;1
14388376;285;;;D0092;1
14104864;800;;;D0092;1
14423928;296;;;D0092;1
14263945;1635;;;D0092;1
14060897;556;;;D0092;1
14076069;1057;;;D0092;1
13492862;396;;;D0092;1
14076069;1057;;;D0092;1
13741249;689;;;D0092;1
14423818;1208;;;D0092;1
14291006;1635;;;D0092;1
14076069;1057;;;D0092;1
14148830;842;;;D0092;1
13765271;1576;;;D0092;1
14010351;986;;;D0092;1
13470006;756;;;D0092;1
14441582;430;;;D0092;1
13630106;440;;;D0092;1
13758008;783;;;D0092;1
14028259;389;;;D0092;1
13670062;49;;;D0092;1
14186378;1354;;;D0092;1
13469914;553;;;D0092;1
14196742;725;;;D0092;1
13591997;893;;;D0092;1
13601827;814;;;D0092;1
14247231;390;;;D0092;1
13878456;624;;;D0092;1
14148830;948;;;D0092;1
14451747;240;;;D0092;1
13524948;1805;;;D0092;1
14086732;490;;;D0092;1
13758882;436;;;D0092;1
13655009;434;;;D0092;1
14290848;1635;;;D0092;1
13906976;1577;;;D0092;1
14290736;1635;;;D0092;1
14060907;297;;;D0092;1
13759953;640;;;D0092;1
13670062;49;;;D0092;1
13670062;49;;;D0092;1
14186378;1354;;;D0092;1
14241841;1344;;;D0092;1
13765271;1576;;;D0092;1
13705056;353;;;D0092;1
14196742;725;;;D0092;1
14362369;215;;;D5244;1
14022989;269;;;D5244;1
14022989;269;;;D5244;1
13920940;627;;;D5244;1
13918895;154;;;D5244;1
13957115;2739;;;D5244;1
13957108;2739;;;D5244;1
13914246;345;;;D5244;1
14124100;205;;;D5244;1
13683250;130;;;D5244;1
14170758;395;;;D5244;1
13957119;2739;;;D5244;1
14022988;269;;;D5244;1
14022989;269;;;D5244;1
14022988;269;;;D5244;1
14324509;323;;;D5244;1
14022988;269;;;D5244;1
13957119;2739;;;D5244;1
14441640;146;;;D5244;1
14022988;269;;;D5244;1
13957115;2739;;;D5244;1
13612220;311;;;D5244;1
14242172;261;;;D5244;1
14441640;146;;;D5244;1
14022989;269;;;D5244;1
14120677;210;;;D5244;1
13759948;570;;;D5244;1
14022989;269;;;D5244;1
14057287;257;;;D5244;1
14480554;122;;;D5244;1
13918895;154;;;D5244;1
14441640;146;;;D5244;1
14022989;269;;;D5244;1
13550554;1445;;;D5244;1
14496000;185;;;D5244;1
14370891;680;;;D5244;1
14457212;1819;;;D5244;1
13569252;360;;;D5244;1
14142006;176;;;D5244;1
13957108;2739;;;D5244;1
14441640;146;;;D5244;1
13728735;597;;;D5244;1
13760794;173;;;D5244;1
13912049;2724;;;D5244;1
13705084;225;;;D5244;1
14441640;146;;;D5244;1
14170758;395;;;D5244;1
14153374;673;;;D5244;1
14022989;269;;;D5244;1
13912049;2724;;;D5244;1
14022988;269;;;D5244;1
13683250;130;;;D5244;1
13775318;3886;;;D5244;1
14057299;14;;;D0074;1
14041632;3;;;D0074;1
13803120;116;;;D0074;1
14401385;193;;;D0074;1
13685510;92;;;D0074;1
13932660;88;;;D0074;1
14127456;241;;;D0074;1
13911569;102;;;D0074;1
14431497;160;;;D0074;1
13887898;155;;;D0074;1
14394871;273;;;D0074;1
13766343;118;;;D0074;1
14367406;40;;;D0074;1
13766446;91;;;D0074;1
13918208;105;;;D0074;1
14069380;8;;;D0074;1
14170116;28;;;D0074;1
14394871;273;;;D0074;1
13804090;363;;;D0074;1
13994412;88;;;D0074;1
13759869;91;;;D0074;1
14213322;14;;;D0074;1
13483622;67;;;D0074;1
13766489;96;;;D0074;1
13759869;14;;;D0074;1
13497366;221;;;D0074;1
13838016;92;;;D0074;1
13667514;196;;;D0074;1
13482216;66;;;D0074;1
14079166;73;;;D0074;1
14056346;8;;;D0074;1
14437396;52;;;D0074;1
14351028;54;;;D0074;1
14371450;274;;;D0074;1
13523267;72;;;D0074;1
13803120;45;;;D0074;1
14421422;214;;;D0074;1
13456776;538;;;D0074;1
13928354;78;;;D0074;1
13731847;63;;;D0074;1
13632305;163;;;D0074;1
13928354;99;;;D0074;1
13523267;72;;;D0074;1
14371450;274;;;D0074;1
14351171;42;;;D0074;1
13846335;50;;;D0074;1
13578748;77;;;D0074;1
14223422;8;;;D0074;1
13548204;80;;;D0074;1
14298564;4;;;D0074;1
14271043;675;;;D0074;1
14401385;193;;;D0074;1
14232749;166;;;D0074;1
13602704;87;;;D0074;1
14193860;146;;;D0074;1
13524374;60;;;D0074;1
13631884;245;;;D0074;1
13887922;102;;;D0074;1
14376404;218;;;D0074;1
13759886;61;;;D0074;1
13803120;159;;;D0074;1
14075371;343;;;D0074;1
14351028;54;;;D0074;1
13810985;91;;;D0074;1
13587853;124;;;D0074;1
14149032;112;;;D0074;1
14241656;57;;;D0074;1
13542374;350;;;D0074;1
14405891;23;;;D0074;1
14298576;66;;;D0074;1
14351028;54;;;D0074;1
14203880;91;;;D0074;1
14486469;121;;;D0074;1
13766359;111;;;D0074;1
13497258;221;;;D0074;1
14407866;52;;;D0074;1
13846335;50;;;D0074;1
13766489;96;;;D0074;1
13542374;350;;;D0074;1
14175239;118;;;D0074;1
13927783;42;;;D0074;1
13887922;102;;;D0074;1
13524374;60;;;D0074;1
13766446;91;;;D0074;1
13629924;102;;;D0074;1
14056346;8;;;D0074;1
13667514;196;;;D0074;1
14432646;154;;;D0074;1
13919325;74;;;D0074;1
14079099;318;;;D0074;1
14371450;274;;;D0074;1
13765780;141;;;D0074;1
13457315;0;;;D0073;1
14108563;98;;;D0073;1
14408781;180;;;D0073;1
14059546;65;;;D0073;1
13567380;0;;;D0073;1
14408744;16;;;D0073;1
14108607;40;;;D0073;1
13632258;63;;;D0073;1
13629575;76;;;D0073;1
13655110;793;;;D0073;1
13780606;111;;;D0073;1
14366290;883;;;D0073;1
13826502;176;;;D0073;1
14023913;65;;;D0073;1
13497879;242;;;D0073;1
14189408;260;;;D0073;1
13809482;101;;;D0073;1
13628429;88;;;D0073;1
14022696;82;;;D0073;1
13802957;98;;;D0073;1
13629575;76;;;D0073;1
13999148;177;;;D0073;1
14118896;104;;;D0073;1
13585420;594;;;D0073;1
14118994;75;;;D0073;1
13701924;73;;;D0073;1
14324453;87;;;D0073;1
13523788;70;;;D0073;1
14312963;0;;;D0073;1
14398376;158;;;D0073;1
14437465;32;;;D0073;1
13876895;109;;;D0073;1
14171357;110;;;D0073;1
13603755;112;;;D0073;1
13713019;314;;;D0073;1
14198767;181;;;D0073;1
13979294;106;;;D0073;1
14104970;168;;;D0073;1
13749261;24;;;D0073;1
13686251;72;;;D0073;1
14408981;87;;;D0073;1
13826271;142;;;D0073;1
13583555;104;;;D0073;1
13449183;140;;;D0073;1
13622488;157;;;D0073;1
13969311;453;;;D0073;1
13802882;47;;;D0073;1
14241596;100;;;D0073;1
14010672;59;;;D0073;1
13584626;50;;;D0073;1
14409762;9;;;D0073;1
14034258;88;;;D0073;1
14021524;0;;;D0073;1
13522929;199;;;D0073;1
13968374;94;;;D0073;1
13668238;62;;;D0073;1
14223310;71;;;D0073;1
14376430;175;;;D0073;1
13686282;231;;;D0073;1
14143919;196;;;D0073;1
14009918;155;;;D0073;1
13586059;41;;;D0073;1
13655161;54;;;D0073;1
13948534;46;;;D0073;1
13575991;69;;;D0073;1
13616057;93;;;D0073;1
13732065;718;;;D0073;1
14079411;17;;;D0073;1
14158523;148;;;D0073;1
13473637;69;;;D0073;1
13461423;175;;;D0073;1
13522837;84;;;D0073;1
13918276;77;;;D0073;1
14408884;87;;;D0073;1
13760642;87;;;D0073;1
14080141;492;;;D0073;1
13976595;31;;;D0073;1
13728705;69;;;D0073;1
13732065;718;;;D0073;1
13713019;314;;;D0073;1
13449183;140;;;D0073;1
13586037;245;;;D0073;1
14023273;18;;;D0073;1
14225729;27;;;D0073;1
14234485;147;;;D0073;1
14348004;13;;;D0073;1
13999148;177;;;D0073;1
14039535;541;;;D0073;1
14400919;9;;;D0073;1
14345911;44;;;D0073;1
14108450;168;;;D0073;1
13492056;6;;;D0073;1
14028919;190;;;D0073;1
14212249;7;;;D0073;1
13988550;90;;;D0073;1
14323500;57;;;D0073;1
13492138;108;;;D0073;1
14108683;31;;;D0073;1
14424565;30;;;D0073;1
13547875;451;;;D0073;1
13466965;169;;;D0073;1
13449646;90;;;D0073;1
13908256;84;;;D0073;1
13988675;137;;;D0073;1
14027577;9;;;D0073;1
13654091;96;;;D0073;1
13851573;697;;;D0073;1
13980457;123;;;D0073;1
13983768;97;;;D0073;1
14059456;85;;;D0073;1
13474729;45;;;D0073;1
13766529;98;;;D0073;1
13603905;182;;;D0073;1
14271891;38;;;D0073;1
14199210;23;;;D0073;1
