ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
16771636;103;20261;41184590;D0003;1
15896825;40;20241;41084005;D0003;1
16338925;NULL;20241;41143836;D1279;1
16820786;NULL;20241;41138541;D1472;1
16742187;72;20103;41164883;D1165;1
16210574;347;20103;41016169;D0003;1
16912117;7;NULL;41209566;D3151;1
16311066;NULL;20241;41143833;D1313;1
16351622;51;20407;41109524;D0021;1
16600463;917;20241;40872004;D5092;1
16883041;NULL;20271;41200370;D0021;1
16783397;14;20103;41188711;D0082;1
15905701;353;20103;41098553;D0014;1
16756430;12;20241;41187373;D5092;1
16645780;282;20067;41084704;D0073;1
16129694;52;20749;41098776;D0082;1
16496714;9;20241;41160245;D0073;1
15860084;86;20241;41063688;D0003;1
15884179;61;20241;41074492;D1166;1
16870273;141;20285;41170667;D0021;1
16521307;NULL;20241;41097652;D0003;1
16773866;9;20067;41188960;D5092;1
16910067;1412;21001;40754202;D3151;1
16913272;70;20261;41184718;D0073;1
16648348;NULL;20241;40962912;D1472;1
16306851;923;20261;40849140;D0003;1
16099652;928;20817;41114239;D0021;1
16038780;406;20261;40977452;D1005;1
16301952;90;20067;41105916;D0098;1
15860370;1387;20221;40653516;D1469;1
16881084;1362;20221;40767029;D0003;1
16583878;672;21071;41156170;D0021;1
15842015;1945;20067;40464287;D1469;1
16473068;162;20241;41109204;D0020;1
16783977;76;20241;41168724;D1164;1
16521088;484;21001;41008970;D0003;1
16910067;1412;21001;40754145;D3151;1
15842962;1635;20273;40571838;D0003;1
15963269;109;21001;41067572;D0073;1
16795853;41;20103;41182175;D0003;1
16707720;390;20273;41034925;D0003;1
15994396;76;20241;41083161;D5246;1
16576067;1507;20241;40691063;D0003;1
16314780;0;20273;41143811;D0082;1
16578619;755;20749;40930096;D1469;1
16547439;400;20749;41113564;D0073;1
16795630;46;20103;41180588;D0003;1
16573083;118;20241;41131725;D1460;1
16187999;118;20103;41084025;D0074;1
16690298;499;20067;41019784;D5244;1
16017688;667;21001;40887143;D0003;1
16735179;NULL;20241;41012642;D0003;1
16903582;5;NULL;41206694;D3151;1
16353406;58;20273;41128131;D0966;1
16965731;7;20241;41205738;D0073;1
16078040;3116;20261;30337049;D0014;1
15930783;223;20067;41024990;D1469;1
16787422;280;20261;41195725;D0014;1
16340945;134;20261;41103467;D0003;1
16384159;569;20273;41152100;D0003;1
16720148;96;20241;41154172;D0109;1
16735352;9;20241;41186558;D0966;1
16315642;1226;20221;40746516;D1469;1
16203613;154;20241;41078447;D0003;1
16586658;2788;21001;40830446;D5245;1
15940256;158;20273;41047305;D0003;1
16658082;1967;21001;40712721;D0003;1
16736380;10;20241;41186981;D0003;1
16734824;37;20241;41176706;D0003;1
16150665;1304;20273;40707033;D1469;1
16663258;10;NULL;41182237;D3151;1
16609672;764;20749;40930096;D0003;1
16429678;NULL;20103;41158060;D1313;1
16312570;125;20241;41170213;D0966;1
15905701;482;20103;40932344;D0014;1
16306624;51;20241;41122912;D0003;1
16035674;NULL;20241;41111977;D1286;1
16684537;NULL;20241;41193220;D0014;1
16156241;1530;20273;40636888;D0003;1
16917927;1415;21001;40754262;D0073;1
16188872;328;20067;41009426;D0003;1
16385954;51;20407;41123408;D0021;1
15998578;153;20241;41056256;D0966;1
16594667;143;20241;41130330;D1460;1
15851700;1099;21001;40741197;D5092;1
15949434;600;20103;40903243;D1469;1
16787285;114;20285;41170653;D0020;1
16337961;567;20749;40956289;D0105;1
16266328;658;20261;40918560;D0098;1
15882528;110;20241;41058712;D1460;1
15833702;576;20241;40931077;D0003;1
16784240;188;20273;41131719;D0098;1
15849225;2093;20221;30333559;D1469;1
16746577;220;20241;41145454;D0003;1
16400909;378;20241;41111780;D5092;1
16191763;19;20103;41122065;D1165;1
15911272;586;21001;40905799;D1469;1
16870298;215;20241;41131725;D0098;1
16545955;269;20241;41083161;D0003;1
16910067;1412;21001;40754135;D3151;1
15849235;2093;20221;30333560;D0003;1
16297361;724;20241;40900419;D0003;1
16884800;831;20273;41003609;D0003;1
15936820;669;21001;40881499;D1469;1
16821274;669;20241;40980744;D0003;1
16806102;774;21001;40939941;D0098;1
16407616;114;21209;41117932;D0021;1
16279464;34;20261;41129082;D0003;1
16794622;6;NULL;41195826;D0966;1
16415843;0;20241;41153925;D0073;1
16217163;39;20241;41120878;D0070;1
16498112;409;21001;41025741;D5092;1
16001407;398;20273;40976542;D1469;1
16367899;218;20241;41072586;D0003;1
16768737;4;NULL;41191997;D3151;1
16783991;53;20749;41175407;D0966;1
15905641;482;20103;40932344;D0014;1
16853659;NULL;20241;41166588;D0020;1
16366345;256;20241;41062194;D0073;1
16581581;162;20241;41121564;D0003;1
16182070;489;20241;40968452;D0003;1
15912061;329;20273;40993154;D1469;1
16026378;141;20261;41064244;D0003;1
16758541;107;20285;41170661;D0021;1
16224020;245;20809;41049155;D0021;1
16573534;NULL;20273;41210123;D0966;1
17006358;121;20241;41216793;D0082;1
15855098;NULL;20241;41072950;D1286;1
15860369;1831;20273;40504579;D0003;1
16089914;596;20273;40921676;D0003;1
16101163;588;20749;40930087;D0003;1
16384469;484;21001;41026856;D0003;1
15940085;270;20273;41011185;D0003;1
16175007;1100;20103;40767464;D1469;1
16182913;1342;20261;40698728;D1469;1
16867056;46;20241;41186160;D0003;1
16393171;174;20241;41090558;D0966;1
16780589;395;20749;41100614;D0003;1
16266328;658;20261;40918571;D0098;1
16720163;17;20261;41207757;D0014;1
16378885;125;20241;41153197;D5092;1
16371991;2825;20749;30335682;D1469;1
16910067;1412;21001;40754218;D3151;1
16322641;367;20067;41019783;D5093;1
16316839;476;20749;40985843;D0003;1
16223774;16;20467;41129290;D0021;1
16513867;426;21001;41107654;D0003;1
16279923;600;21001;41136048;D0003;1
16573906;2569;20273;30334525;D0003;1
16929050;3822;20221;30098914;D0003;1
16512693;137;20103;41122065;D0073;1
16436270;55;20241;41134527;D0073;1
16910067;1412;21001;40754301;D3151;1
16576092;376;20241;41049009;D0003;1
16038780;406;20261;40977480;D1005;1
16035674;NULL;20241;41071185;D1286;1
16384102;1199;20221;40766697;D0003;1
16292190;15;20273;41139104;D0073;1
16915539;528;20273;41040148;D1469;1
16270356;77;20273;41111218;D0014;1
16175614;336;20273;40997390;D1166;1
16188408;17;20103;41209502;D5092;1
16284153;80;20261;41106374;D5092;1
15881473;30;20241;41084700;D1166;1
15990192;436;20241;40958741;D0003;1
15997156;390;20261;40977482;D5092;1
16871679;562;21001;41018102;D1469;1
16594589;96;20241;41137908;D1166;1
16720263;117;20067;41150143;D0073;1
16706703;7437;20223;30138830;D0003;1
16375633;815;20241;40877388;D5092;1
16181545;1;NULL;41128862;D1131;1
16427191;8;20241;41151756;D0073;1
16378885;168;20241;41086458;D5092;1
16205048;424;20241;41032967;D0073;1
16701519;8789;20223;30139840;D0003;1
16079252;NULL;NULL;41113212;D3151;1
15887225;1959;20067;40621769;D1469;1
16078082;638;20241;41102593;D1469;1
16471492;146;20261;41114561;D5401;1
16564714;52;20749;41154532;D0082;1
16687684;22;20261;41176377;D0966;1
16770190;50;20241;41178123;D3151;1
16558160;82;20241;41147070;D0003;1
16484730;56;20261;41143783;D0082;1
16755370;NULL;20241;41096993;D0966;1
16274237;550;20573;40958470;D0021;1
16611305;4;20749;41175400;D3151;1
16573631;1734;20273;40619200;D0003;1
16308485;27;20241;41139935;D3151;1
16609680;844;20241;40898210;D0003;1
16705068;8;20241;41181850;D0070;1
16760565;1719;20221;40750192;D0003;1
16138494;375;20273;41062158;D1175;1
16568354;833;20241;40898210;D1469;1
16581384;503;20241;41044228;D0098;1
16156484;1778;20273;40554851;D0003;1
16915635;528;20273;41040147;D0003;1
15989525;62;21001;41108023;D0073;1
16514617;1787;21001;40595279;D0003;1
16082460;1340;20241;40689172;D1469;1
16910061;95;20241;41189868;D1469;1
16661402;1553;20749;40688962;D0003;1
16552716;33;20241;41170649;D0098;1
16058023;64;20241;41090620;D0003;1
16274292;NULL;20285;41170664;D0021;1
16124108;694;20103;40890231;D0003;1
16628123;111;20273;41143814;D1175;1
15924615;292;20261;41092568;D1469;1
16408216;80;20241;41128136;D0003;1
16892024;7;20241;41203016;D0082;1
16149914;1177;20273;40746455;D1469;1
16105328;143;21163;41064515;D0021;1
16560592;18;20241;41164068;D1161;1
16437047;498;20273;40993938;D0073;1
16421388;19;20103;41147567;D0003;1
15982917;66;21001;41107380;D0014;1
15854725;827;21001;40825982;D1469;1
16227308;322;21045;41025737;D0021;1
16916752;10;20749;41209479;D0014;1
