ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
14417742;NULL;;;D1279;1
13946125;NULL;;;D1279;1
13949086;NULL;;;D1279;1
13653695;NULL;;;D1279;1
14019154;NULL;;;D1279;1
13896723;NULL;;;D1279;1
13949799;NULL;;;D1279;1
13588432;NULL;;;D1279;1
13947397;NULL;;;D1279;1
13946574;NULL;;;D1279;1
13946268;NULL;;;D1279;1
13949720;NULL;;;D1279;1
14214173;NULL;;;D1279;1
13947542;NULL;;;D1279;1
13946422;NULL;;;D1279;1
13946574;NULL;;;D1279;1
13946422;NULL;;;D1279;1
13569990;NULL;;;D1279;1
14260377;NULL;;;D1279;1
13721399;NULL;;;D1279;1
13949657;NULL;;;D1279;1
13948672;NULL;;;D1279;1
13453196;NULL;;;D1279;1
14167423;NULL;;;D1279;1
13802223;NULL;;;D1279;1
14135587;NULL;;;D1279;1
13949799;NULL;;;D1279;1
13946268;NULL;;;D1279;1
13488267;NULL;;;D1279;1
13721399;NULL;;;D1279;1
13949086;NULL;;;D1279;1
13946422;NULL;;;D1279;1
13950445;NULL;;;D1279;1
13949886;NULL;;;D1279;1
13948353;NULL;;;D1279;1
14051785;NULL;;;D1279;1
13677590;NULL;;;D1279;1
13474022;NULL;;;D1279;1
14322326;NULL;;;D1279;1
13947307;NULL;;;D1279;1
13625274;NULL;;;D1279;1
14169819;NULL;;;D1279;1
13643042;NULL;;;D1279;1
13908115;NULL;;;D1285;1
13693502;NULL;;;D1313;1
13918116;NULL;;;D1313;1
14350314;NULL;;;D1313;1
13768148;NULL;;;D1313;1
14276131;NULL;;;D1313;1
14072560;33;;;D1313;1
13828433;NULL;;;D1313;1
13783028;NULL;;;D1313;1
14404017;NULL;;;D1313;1
13812723;NULL;;;D1313;1
13607846;NULL;;;D1313;1
13744324;NULL;;;D1313;1
14304083;25;;;D1313;1
13509040;NULL;;;D1313;1
14291797;NULL;;;D1313;1
13844563;NULL;;;D1313;1
13607846;NULL;;;D1313;1
13694456;NULL;;;D1313;1
14276131;NULL;;;D1313;1
14324989;NULL;;;D1313;1
13784478;346;;;D1313;1
13502567;NULL;;;D1313;1
14072560;33;;;D1313;1
14240716;NULL;;;D1313;1
13619417;NULL;;;D1313;1
14072560;33;;;D1313;1
14271704;NULL;;;D1313;1
14320679;NULL;;;D1313;1
14072560;33;;;D1313;1
14072560;33;;;D1313;1
13983418;NULL;;;D1313;1
14131552;NULL;;;D1313;1
13783028;NULL;;;D1313;1
13983418;NULL;;;D1313;1
13784478;346;;;D1313;1
14147409;NULL;;;D1313;1
13915865;NULL;;;D1313;1
14022593;NULL;;;D1313;1
13602370;NULL;;;D1313;1
14072560;33;;;D1313;1
13673084;NULL;;;D1313;1
13607846;NULL;;;D1313;1
14032230;NULL;;;D1313;1
13563365;259;;;D1313;1
13834930;NULL;;;D1313;1
13455859;NULL;;;D1313;1
14002704;NULL;;;D1313;1
14071766;NULL;;;D1313;1
13716910;2060;;;D5092;1
13957904;169;;;D5092;1
14151598;85;;;D5092;1
13708561;238;;;D5092;1
13674640;336;;;D5092;1
14049288;328;;;D5092;1
13688806;65;;;D5092;1
14006062;1222;;;D5092;1
13988981;250;;;D5092;1
14015431;74;;;D5092;1
13785387;297;;;D5092;1
14084013;86;;;D5092;1
14001385;239;;;D5092;1
14299520;1017;;;D5092;1
13892628;204;;;D5092;1
13472606;1064;;;D5092;1
14450189;346;;;D5092;1
14329425;219;;;D5092;1
13693921;85;;;D5092;1
13799211;320;;;D5092;1
13649036;46;;;D5092;1
13579820;673;;;D5092;1
14137781;698;;;D5092;1
14221299;153;;;D5092;1
13983908;240;;;D5092;1
13775115;681;;;D5092;1
14360415;82;;;D5092;1
14355731;1114;;;D5092;1
13716910;2060;;;D5092;1
14206964;1435;;;D5092;1
13789947;49;;;D5092;1
14088600;784;;;D5092;1
13568901;82;;;D5092;1
13716910;2060;;;D5092;1
14037653;15;;;D5092;1
14280058;66;;;D5092;1
13543237;377;;;D5092;1
13722233;54;;;D5092;1
14299520;1017;;;D5092;1
14176629;145;;;D5092;1
13866811;NULL;;;D5092;1
13959769;8;;;D5092;1
14299520;200;;;D5092;1
13698153;792;;;D5092;1
14212991;994;;;D5092;1
14415351;842;;;D5092;1
13568910;82;;;D5092;1
14193540;77;;;D5092;1
14083778;432;;;D5092;1
14181293;1708;;;D5092;1
13563447;315;;;D5092;1
14160546;4;;;D5092;1
13572692;514;;;D5092;1
14280563;12;;;D5092;1
14212991;994;;;D5092;1
14136183;60;;;D5092;1
13617507;1632;;;D5092;1
14139706;116;;;D5092;1
14211143;994;;;D5092;1
14169848;224;;;D5092;1
14156303;615;;;D5092;1
14070721;316;;;D5092;1
14037359;43;;;D5092;1
